club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country
Lillestrøm SK,Tore Krogstad,26,Goalkeeper,Vålerenga Fotball,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Lillestrøm SK,Bard Bjerkeland,32,Defence,Retired,-,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
Kongsvinger IL,Vidar Riseth,21,Centre-Back,Rosenborg BK,free transfer,in,Winter,0,Eliteserien,1993,1993/1994,Norway
Kongsvinger IL,Ole Einar Martinsen,26,Centre-Back,Rosenborg BK,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
Kongsvinger IL,Svein Ystenes,40,Goalkeeper,Retired,-,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
FK Bodø/Glimt,Kristján Jónsson,30,Defence,Fram Reykjavík,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
FK Bodø/Glimt,Anthony Karl Gregory,27,Attack,Valur Reykjavík,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
FK Bodø/Glimt,Jan Egil Brekke,19,Left-Back,IL Nordlys,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
FK Bodø/Glimt,Ole Arvid Langnes,22,Goalkeeper,Unknown,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
FK Bodø/Glimt,Harald Brattbakk,22,Centre-Forward,Rosenborg BK,free transfer,out,Winter,0,Eliteserien,1993,1993/1994,Norway
FK Bodø/Glimt,Tor Arne Aga,28,Goalkeeper,Retired,-,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
SK Brann,Frank Strandli,21,Centre-Forward,Leeds United,€150k,in,Winter,0.15,Eliteserien,1993,1993/1994,Norway
SK Brann,Per Edmund Mordt,28,Centre-Back,IFK Göteborg,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
SK Brann,Per-Ove Ludvigsen,27,Centre-Back,Fyllingen Fotball,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
SK Brann,Inge Ludvigsen,28,Centre-Back,Fyllingen Fotball,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
SK Brann,Eivind Karlsbakk,18,Centre-Forward,Stryn IL,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
SK Brann,Bjarni Sigurdsson,33,Goalkeeper,Valur Reykjavík,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
SK Brann,Geir Hasund,22,Attacking Midfield,Viking FK,?,in,Winter,NA,Eliteserien,1993,1993/1994,Norway
SK Brann,Arild Stavrum,21,Centre-Forward,Molde FK,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
SK Brann,Kaj Eskelinen,24,Centre-Forward,Djurgårdens IF,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
SK Brann,Thor André Olsen,29,Goalkeeper,Djurgårdens IF,?,out,Winter,NA,Eliteserien,1993,1993/1994,Norway
